pais_de_nacimiento,sexo,edad,anno,total
Países EFTA,Hombres,83,2021,110
Países EFTA,Hombres,84,2024,114
Países EFTA,Hombres,84,2023,101
Países EFTA,Hombres,84,2022,103
Países EFTA,Hombres,84,2021,112
Países EFTA,Hombres,85,2024,88
Países EFTA,Hombres,85,2023,87
Países EFTA,Hombres,85,2022,106
Países EFTA,Hombres,85,2021,81
Países EFTA,Hombres,86,2024,69
Países EFTA,Hombres,86,2023,89
Países EFTA,Hombres,86,2022,68
Países EFTA,Hombres,86,2021,61
Países EFTA,Hombres,87,2024,64
Países EFTA,Hombres,87,2023,57
Países EFTA,Hombres,87,2022,58
Países EFTA,Hombres,87,2021,47
Países EFTA,Hombres,88,2024,49
Países EFTA,Hombres,88,2023,44
Países EFTA,Hombres,88,2022,43
Países EFTA,Hombres,88,2021,53
Países EFTA,Hombres,89,2024,35
Países EFTA,Hombres,89,2023,36
Países EFTA,Hombres,89,2022,51
Países EFTA,Hombres,89,2021,42
Países EFTA,Hombres,90,2024,29
Países EFTA,Hombres,90,2023,37
Países EFTA,Hombres,90,2022,39
Países EFTA,Hombres,90,2021,25
Países EFTA,Hombres,91,2024,29
Países EFTA,Hombres,91,2023,32
Países EFTA,Hombres,91,2022,25
Países EFTA,Hombres,91,2021,15
Países EFTA,Hombres,92,2024,22
Países EFTA,Hombres,92,2023,23
Países EFTA,Hombres,92,2022,16
Países EFTA,Hombres,92,2021,19
Países EFTA,Hombres,93,2024,19
Países EFTA,Hombres,93,2023,11
Países EFTA,Hombres,93,2022,14
Países EFTA,Hombres,93,2021,8
Países EFTA,Hombres,94,2024,7
Países EFTA,Hombres,94,2023,8
Países EFTA,Hombres,94,2022,4
Países EFTA,Hombres,94,2021,12
Países EFTA,Hombres,95,2024,5
Países EFTA,Hombres,95,2023,3
Países EFTA,Hombres,95,2022,9
Países EFTA,Hombres,95,2021,6
Países EFTA,Hombres,96,2024,2
Países EFTA,Hombres,96,2023,7
Países EFTA,Hombres,96,2022,3
Países EFTA,Hombres,96,2021,3
Países EFTA,Hombres,97,2024,5
Países EFTA,Hombres,97,2023,1
Países EFTA,Hombres,97,2022,4
Países EFTA,Hombres,97,2021,4
Países EFTA,Hombres,98,2024,1
Países EFTA,Hombres,98,2023,3
Países EFTA,Hombres,98,2022,3
Países EFTA,Hombres,98,2021,1
Países EFTA,Hombres,99,2024,2
Países EFTA,Hombres,99,2023,3
Países EFTA,Hombres,99,2022,1
Países EFTA,Hombres,99,2021,0
Países EFTA,Hombres,100,2024,2
Países EFTA,Hombres,100,2023,1
Países EFTA,Hombres,100,2022,1
Países EFTA,Hombres,100,2021,1
Países EFTA,Mujeres,0,2024,19
Países EFTA,Mujeres,0,2023,21
Países EFTA,Mujeres,0,2022,18
Países EFTA,Mujeres,0,2021,14
Países EFTA,Mujeres,1,2024,69
Países EFTA,Mujeres,1,2023,67
Países EFTA,Mujeres,1,2022,52
Países EFTA,Mujeres,1,2021,66
Países EFTA,Mujeres,2,2024,104
Países EFTA,Mujeres,2,2023,89
Países EFTA,Mujeres,2,2022,89
Países EFTA,Mujeres,2,2021,107
Países EFTA,Mujeres,3,2024,111
Países EFTA,Mujeres,3,2023,116
Países EFTA,Mujeres,3,2022,128
Países EFTA,Mujeres,3,2021,126
Países EFTA,Mujeres,4,2024,136
Países EFTA,Mujeres,4,2023,151
Países EFTA,Mujeres,4,2022,157
Países EFTA,Mujeres,4,2021,155
Países EFTA,Mujeres,5,2024,176
Países EFTA,Mujeres,5,2023,176
Países EFTA,Mujeres,5,2022,153
Países EFTA,Mujeres,5,2021,156
Países EFTA,Mujeres,6,2024,206
Países EFTA,Mujeres,6,2023,171
Países EFTA,Mujeres,6,2022,168
Países EFTA,Mujeres,6,2021,132
Países EFTA,Mujeres,7,2024,181
Países EFTA,Mujeres,7,2023,180
Países EFTA,Mujeres,7,2022,148
Países EFTA,Mujeres,7,2021,150
Países EFTA,Mujeres,8,2024,190
Países EFTA,Mujeres,8,2023,151
Países EFTA,Mujeres,8,2022,158
Países EFTA,Mujeres,8,2021,126
Países EFTA,Mujeres,9,2024,162
Países EFTA,Mujeres,9,2023,166
Países EFTA,Mujeres,9,2022,128
Países EFTA,Mujeres,9,2021,132
Países EFTA,Mujeres,10,2024,175
Países EFTA,Mujeres,10,2023,151
Países EFTA,Mujeres,10,2022,143
Países EFTA,Mujeres,10,2021,119
Países EFTA,Mujeres,11,2024,148
Países EFTA,Mujeres,11,2023,157
Países EFTA,Mujeres,11,2022,132
Países EFTA,Mujeres,11,2021,123
Países EFTA,Mujeres,12,2024,160
Países EFTA,Mujeres,12,2023,136
Países EFTA,Mujeres,12,2022,124
Países EFTA,Mujeres,12,2021,116
Países EFTA,Mujeres,13,2024,137
Países EFTA,Mujeres,13,2023,134
Países EFTA,Mujeres,13,2022,120
Países EFTA,Mujeres,13,2021,123
Países EFTA,Mujeres,14,2024,140
Países EFTA,Mujeres,14,2023,129
Países EFTA,Mujeres,14,2022,129
Países EFTA,Mujeres,14,2021,135
Países EFTA,Mujeres,15,2024,137
Países EFTA,Mujeres,15,2023,130
Países EFTA,Mujeres,15,2022,139
Países EFTA,Mujeres,15,2021,170
Países EFTA,Mujeres,16,2024,131
Países EFTA,Mujeres,16,2023,142
Países EFTA,Mujeres,16,2022,178
Países EFTA,Mujeres,16,2021,161
Países EFTA,Mujeres,17,2024,139
Países EFTA,Mujeres,17,2023,181
Países EFTA,Mujeres,17,2022,173
Países EFTA,Mujeres,17,2021,169
Países EFTA,Mujeres,18,2024,186
Países EFTA,Mujeres,18,2023,182
Países EFTA,Mujeres,18,2022,177
Países EFTA,Mujeres,18,2021,163
Países EFTA,Mujeres,19,2024,195
Países EFTA,Mujeres,19,2023,191
Países EFTA,Mujeres,19,2022,185
Países EFTA,Mujeres,19,2021,189
Países EFTA,Mujeres,20,2024,202
Países EFTA,Mujeres,20,2023,201
Países EFTA,Mujeres,20,2022,193
Países EFTA,Mujeres,20,2021,239
Países EFTA,Mujeres,21,2024,200
Países EFTA,Mujeres,21,2023,213
Países EFTA,Mujeres,21,2022,260
Países EFTA,Mujeres,21,2021,269
Países EFTA,Mujeres,22,2024,233
Países EFTA,Mujeres,22,2023,258
Países EFTA,Mujeres,22,2022,270
Países EFTA,Mujeres,22,2021,293
Países EFTA,Mujeres,23,2024,272
Países EFTA,Mujeres,23,2023,303
Países EFTA,Mujeres,23,2022,319
Países EFTA,Mujeres,23,2021,324
Países EFTA,Mujeres,24,2024,309
Países EFTA,Mujeres,24,2023,356
Países EFTA,Mujeres,24,2022,341
Países EFTA,Mujeres,24,2021,325
Países EFTA,Mujeres,25,2024,364
Países EFTA,Mujeres,25,2023,347
Países EFTA,Mujeres,25,2022,332
Países EFTA,Mujeres,25,2021,384
Países EFTA,Mujeres,26,2024,356
Países EFTA,Mujeres,26,2023,338
Países EFTA,Mujeres,26,2022,389
Países EFTA,Mujeres,26,2021,398
Países EFTA,Mujeres,27,2024,342
Países EFTA,Mujeres,27,2023,391
Países EFTA,Mujeres,27,2022,412
Países EFTA,Mujeres,27,2021,438
Países EFTA,Mujeres,28,2024,379
Países EFTA,Mujeres,28,2023,413
Países EFTA,Mujeres,28,2022,437
Países EFTA,Mujeres,28,2021,503
Países EFTA,Mujeres,29,2024,417
Países EFTA,Mujeres,29,2023,435
Países EFTA,Mujeres,29,2022,515
Países EFTA,Mujeres,29,2021,472
Países EFTA,Mujeres,30,2024,451
Países EFTA,Mujeres,30,2023,520
Países EFTA,Mujeres,30,2022,484
Países EFTA,Mujeres,30,2021,538
Países EFTA,Mujeres,31,2024,506
Países EFTA,Mujeres,31,2023,489
Países EFTA,Mujeres,31,2022,542
Países EFTA,Mujeres,31,2021,540
Países EFTA,Mujeres,32,2024,490
Países EFTA,Mujeres,32,2023,547
Países EFTA,Mujeres,32,2022,545
Países EFTA,Mujeres,32,2021,518
Países EFTA,Mujeres,33,2024,549
Países EFTA,Mujeres,33,2023,546
Países EFTA,Mujeres,33,2022,507
Países EFTA,Mujeres,33,2021,470
Países EFTA,Mujeres,34,2024,545
Países EFTA,Mujeres,34,2023,513
Países EFTA,Mujeres,34,2022,462
Países EFTA,Mujeres,34,2021,427
Países EFTA,Mujeres,35,2024,515
Países EFTA,Mujeres,35,2023,467
Países EFTA,Mujeres,35,2022,419
Países EFTA,Mujeres,35,2021,487
Países EFTA,Mujeres,36,2024,473
Países EFTA,Mujeres,36,2023,430
Países EFTA,Mujeres,36,2022,487
Países EFTA,Mujeres,36,2021,493
Países EFTA,Mujeres,37,2024,436
Países EFTA,Mujeres,37,2023,488
Países EFTA,Mujeres,37,2022,500
Países EFTA,Mujeres,37,2021,519
Países EFTA,Mujeres,38,2024,494
Países EFTA,Mujeres,38,2023,508
Países EFTA,Mujeres,38,2022,519
Países EFTA,Mujeres,38,2021,594
Países EFTA,Mujeres,39,2024,503
Países EFTA,Mujeres,39,2023,530
Países EFTA,Mujeres,39,2022,590
Países EFTA,Mujeres,39,2021,531
Países EFTA,Mujeres,40,2024,542
Países EFTA,Mujeres,40,2023,595
Países EFTA,Mujeres,40,2022,536
Países EFTA,Mujeres,40,2021,552
Países EFTA,Mujeres,41,2024,610
Países EFTA,Mujeres,41,2023,548
Países EFTA,Mujeres,41,2022,556
Países EFTA,Mujeres,41,2021,598
Países EFTA,Mujeres,42,2024,546
Países EFTA,Mujeres,42,2023,561
Países EFTA,Mujeres,42,2022,605
Países EFTA,Mujeres,42,2021,631
Países EFTA,Mujeres,43,2024,561
Países EFTA,Mujeres,43,2023,608
Países EFTA,Mujeres,43,2022,640
Países EFTA,Mujeres,43,2021,697
Países EFTA,Mujeres,44,2024,616
Países EFTA,Mujeres,44,2023,632
Países EFTA,Mujeres,44,2022,699
Países EFTA,Mujeres,44,2021,827
Países EFTA,Mujeres,45,2024,640
Países EFTA,Mujeres,45,2023,703
Países EFTA,Mujeres,45,2022,828
Países EFTA,Mujeres,45,2021,1001
Países EFTA,Mujeres,46,2024,709
Países EFTA,Mujeres,46,2023,831
Países EFTA,Mujeres,46,2022,1010
Países EFTA,Mujeres,46,2021,1230
Países EFTA,Mujeres,47,2024,828
Países EFTA,Mujeres,47,2023,1016
Países EFTA,Mujeres,47,2022,1232
Países EFTA,Mujeres,47,2021,1254
Países EFTA,Mujeres,48,2024,1018
Países EFTA,Mujeres,48,2023,1249
Países EFTA,Mujeres,48,2022,1262
Países EFTA,Mujeres,48,2021,1205
Países EFTA,Mujeres,49,2024,1241
Países EFTA,Mujeres,49,2023,1262
Países EFTA,Mujeres,49,2022,1212
Países EFTA,Mujeres,49,2021,1182
Países EFTA,Mujeres,50,2024,1269
Países EFTA,Mujeres,50,2023,1218
Países EFTA,Mujeres,50,2022,1185
Países EFTA,Mujeres,50,2021,1142
Países EFTA,Mujeres,51,2024,1222
Países EFTA,Mujeres,51,2023,1201
Países EFTA,Mujeres,51,2022,1152
Países EFTA,Mujeres,51,2021,1069
Países EFTA,Mujeres,52,2024,1198
Países EFTA,Mujeres,52,2023,1147
Países EFTA,Mujeres,52,2022,1076
Países EFTA,Mujeres,52,2021,978
Países EFTA,Mujeres,53,2024,1149
Países EFTA,Mujeres,53,2023,1081
Países EFTA,Mujeres,53,2022,1000
Países EFTA,Mujeres,53,2021,980
Países EFTA,Mujeres,54,2024,1075
Países EFTA,Mujeres,54,2023,998
Países EFTA,Mujeres,54,2022,988
Países EFTA,Mujeres,54,2021,934
Países EFTA,Mujeres,55,2024,976
Países EFTA,Mujeres,55,2023,983
Países EFTA,Mujeres,55,2022,950
Países EFTA,Mujeres,55,2021,923
Países EFTA,Mujeres,56,2024,995
Países EFTA,Mujeres,56,2023,962
Países EFTA,Mujeres,56,2022,939
Países EFTA,Mujeres,56,2021,859
Países EFTA,Mujeres,57,2024,960
Países EFTA,Mujeres,57,2023,951
Países EFTA,Mujeres,57,2022,870
Países EFTA,Mujeres,57,2021,736
Países EFTA,Mujeres,58,2024,951
Países EFTA,Mujeres,58,2023,875
Países EFTA,Mujeres,58,2022,749
Países EFTA,Mujeres,58,2021,498
Países EFTA,Mujeres,59,2024,884
Países EFTA,Mujeres,59,2023,763
Países EFTA,Mujeres,59,2022,513
Países EFTA,Mujeres,59,2021,333
Países EFTA,Mujeres,60,2024,773
Países EFTA,Mujeres,60,2023,515
Países EFTA,Mujeres,60,2022,357
Países EFTA,Mujeres,60,2021,254
Países EFTA,Mujeres,61,2024,510
Países EFTA,Mujeres,61,2023,363
Países EFTA,Mujeres,61,2022,272
Países EFTA,Mujeres,61,2021,266
Países EFTA,Mujeres,62,2024,367
Países EFTA,Mujeres,62,2023,276
Países EFTA,Mujeres,62,2022,280
Países EFTA,Mujeres,62,2021,241
Países EFTA,Mujeres,63,2024,287
Países EFTA,Mujeres,63,2023,288
Países EFTA,Mujeres,63,2022,265
Países EFTA,Mujeres,63,2021,250
Países EFTA,Mujeres,64,2024,289
Países EFTA,Mujeres,64,2023,279
Países EFTA,Mujeres,64,2022,274
Países EFTA,Mujeres,64,2021,236
Países EFTA,Mujeres,65,2024,266
Países EFTA,Mujeres,65,2023,281
Países EFTA,Mujeres,65,2022,271
Países EFTA,Mujeres,65,2021,248
Países EFTA,Mujeres,66,2024,283
Países EFTA,Mujeres,66,2023,278
Países EFTA,Mujeres,66,2022,271
Países EFTA,Mujeres,66,2021,251
Países EFTA,Mujeres,67,2024,266
Países EFTA,Mujeres,67,2023,279
Países EFTA,Mujeres,67,2022,279
Países EFTA,Mujeres,67,2021,304
Países EFTA,Mujeres,68,2024,268
Países EFTA,Mujeres,68,2023,285
Países EFTA,Mujeres,68,2022,316
Países EFTA,Mujeres,68,2021,300
Países EFTA,Mujeres,69,2024,283
Países EFTA,Mujeres,69,2023,314
Países EFTA,Mujeres,69,2022,329
Países EFTA,Mujeres,69,2021,292
Países EFTA,Mujeres,70,2024,299
Países EFTA,Mujeres,70,2023,317
Países EFTA,Mujeres,70,2022,315
Países EFTA,Mujeres,70,2021,274
Países EFTA,Mujeres,71,2024,300
Países EFTA,Mujeres,71,2023,303
Países EFTA,Mujeres,71,2022,271
Países EFTA,Mujeres,71,2021,291
Países EFTA,Mujeres,72,2024,279
Países EFTA,Mujeres,72,2023,270
Países EFTA,Mujeres,72,2022,301
Países EFTA,Mujeres,72,2021,260
Países EFTA,Mujeres,73,2024,261
Países EFTA,Mujeres,73,2023,294
Países EFTA,Mujeres,73,2022,303
Países EFTA,Mujeres,73,2021,309
Países EFTA,Mujeres,74,2024,259
Países EFTA,Mujeres,74,2023,297
Países EFTA,Mujeres,74,2022,317
Países EFTA,Mujeres,74,2021,306
Países EFTA,Mujeres,75,2024,251
Países EFTA,Mujeres,75,2023,309
Países EFTA,Mujeres,75,2022,309
Países EFTA,Mujeres,75,2021,284
Países EFTA,Mujeres,76,2024,284
Países EFTA,Mujeres,76,2023,285
Países EFTA,Mujeres,76,2022,288
Países EFTA,Mujeres,76,2021,318
Países EFTA,Mujeres,77,2024,253
Países EFTA,Mujeres,77,2023,272
Países EFTA,Mujeres,77,2022,336
Países EFTA,Mujeres,77,2021,262
Países EFTA,Mujeres,78,2024,257
Países EFTA,Mujeres,78,2023,309
Países EFTA,Mujeres,78,2022,255
Países EFTA,Mujeres,78,2021,216
Países EFTA,Mujeres,79,2024,268
Países EFTA,Mujeres,79,2023,253
Países EFTA,Mujeres,79,2022,216
Países EFTA,Mujeres,79,2021,193
Países EFTA,Mujeres,80,2024,219
Países EFTA,Mujeres,80,2023,201
Países EFTA,Mujeres,80,2022,183
Países EFTA,Mujeres,80,2021,160
Países EFTA,Mujeres,81,2024,180
Países EFTA,Mujeres,81,2023,164
Países EFTA,Mujeres,81,2022,149
Países EFTA,Mujeres,81,2021,143
Países EFTA,Mujeres,82,2024,150
Países EFTA,Mujeres,82,2023,134
Países EFTA,Mujeres,82,2022,133
Países EFTA,Mujeres,82,2021,129
Países EFTA,Mujeres,83,2024,118
Países EFTA,Mujeres,83,2023,122
Países EFTA,Mujeres,83,2022,131
Países EFTA,Mujeres,83,2021,119
Países EFTA,Mujeres,84,2024,107
Países EFTA,Mujeres,84,2023,117
Países EFTA,Mujeres,84,2022,119
Países EFTA,Mujeres,84,2021,116
Países EFTA,Mujeres,85,2024,106
Países EFTA,Mujeres,85,2023,109
Países EFTA,Mujeres,85,2022,113
Países EFTA,Mujeres,85,2021,71
Países EFTA,Mujeres,86,2024,84
Países EFTA,Mujeres,86,2023,103
Países EFTA,Mujeres,86,2022,69
Países EFTA,Mujeres,86,2021,69
Países EFTA,Mujeres,87,2024,82
Países EFTA,Mujeres,87,2023,62
Países EFTA,Mujeres,87,2022,71
Países EFTA,Mujeres,87,2021,50
Países EFTA,Mujeres,88,2024,51
Países EFTA,Mujeres,88,2023,62
Países EFTA,Mujeres,88,2022,48
Países EFTA,Mujeres,88,2021,41
Países EFTA,Mujeres,89,2024,44
Países EFTA,Mujeres,89,2023,44
Países EFTA,Mujeres,89,2022,39
Países EFTA,Mujeres,89,2021,38
Países EFTA,Mujeres,90,2024,44
Países EFTA,Mujeres,90,2023,33
Países EFTA,Mujeres,90,2022,27
Países EFTA,Mujeres,90,2021,38
Países EFTA,Mujeres,91,2024,27
Países EFTA,Mujeres,91,2023,23
Países EFTA,Mujeres,91,2022,39
Países EFTA,Mujeres,91,2021,32
Países EFTA,Mujeres,92,2024,20
Países EFTA,Mujeres,92,2023,34
Países EFTA,Mujeres,92,2022,26
Países EFTA,Mujeres,92,2021,22
Países EFTA,Mujeres,93,2024,26
Países EFTA,Mujeres,93,2023,17
Países EFTA,Mujeres,93,2022,17
Países EFTA,Mujeres,93,2021,11
Países EFTA,Mujeres,94,2024,12
Países EFTA,Mujeres,94,2023,16
Países EFTA,Mujeres,94,2022,10
Países EFTA,Mujeres,94,2021,13
Países EFTA,Mujeres,95,2024,9
Países EFTA,Mujeres,95,2023,10
Países EFTA,Mujeres,95,2022,10
Países EFTA,Mujeres,95,2021,8
Países EFTA,Mujeres,96,2024,6
Países EFTA,Mujeres,96,2023,12
Países EFTA,Mujeres,96,2022,8
Países EFTA,Mujeres,96,2021,7
Países EFTA,Mujeres,97,2024,7
Países EFTA,Mujeres,97,2023,6
Países EFTA,Mujeres,97,2022,7
Países EFTA,Mujeres,97,2021,6
Países EFTA,Mujeres,98,2024,4
Países EFTA,Mujeres,98,2023,6
Países EFTA,Mujeres,98,2022,5
Países EFTA,Mujeres,98,2021,2
Países EFTA,Mujeres,99,2024,5
Países EFTA,Mujeres,99,2023,4
Países EFTA,Mujeres,99,2022,2
Países EFTA,Mujeres,99,2021,4
Países EFTA,Mujeres,100,2024,7
Países EFTA,Mujeres,100,2023,6
Países EFTA,Mujeres,100,2022,6
Países EFTA,Mujeres,100,2021,2
Países miembros de la UE distintos de España,Hombres,0,2024,373
Países miembros de la UE distintos de España,Hombres,0,2023,359
Países miembros de la UE distintos de España,Hombres,0,2022,320
Países miembros de la UE distintos de España,Hombres,0,2021,218
Países miembros de la UE distintos de España,Hombres,1,2024,1148
Países miembros de la UE distintos de España,Hombres,1,2023,1170
Países miembros de la UE distintos de España,Hombres,1,2022,923
Países miembros de la UE distintos de España,Hombres,1,2021,907
Países miembros de la UE distintos de España,Hombres,2,2024,1789
Países miembros de la UE distintos de España,Hombres,2,2023,1562
Países miembros de la UE distintos de España,Hombres,2,2022,1378
Países miembros de la UE distintos de España,Hombres,2,2021,1476
Países miembros de la UE distintos de España,Hombres,3,2024,1974
Países miembros de la UE distintos de España,Hombres,3,2023,1891
Países miembros de la UE distintos de España,Hombres,3,2022,1794
Países miembros de la UE distintos de España,Hombres,3,2021,1960
Países miembros de la UE distintos de España,Hombres,4,2024,2254
Países miembros de la UE distintos de España,Hombres,4,2023,2273
Países miembros de la UE distintos de España,Hombres,4,2022,2191
Países miembros de la UE distintos de España,Hombres,4,2021,2435
Países miembros de la UE distintos de España,Hombres,5,2024,2668
Países miembros de la UE distintos de España,Hombres,5,2023,2563
Países miembros de la UE distintos de España,Hombres,5,2022,2599
Países miembros de la UE distintos de España,Hombres,5,2021,2561
Países miembros de la UE distintos de España,Hombres,6,2024,2878
Países miembros de la UE distintos de España,Hombres,6,2023,2918
Países miembros de la UE distintos de España,Hombres,6,2022,2665
Países miembros de la UE distintos de España,Hombres,6,2021,2674
Países miembros de la UE distintos de España,Hombres,7,2024,3141
Países miembros de la UE distintos de España,Hombres,7,2023,2960
Países miembros de la UE distintos de España,Hombres,7,2022,2770
Países miembros de la UE distintos de España,Hombres,7,2021,2613
Países miembros de la UE distintos de España,Hombres,8,2024,3144
Países miembros de la UE distintos de España,Hombres,8,2023,3014
Países miembros de la UE distintos de España,Hombres,8,2022,2657
Países miembros de la UE distintos de España,Hombres,8,2021,2591
Países miembros de la UE distintos de España,Hombres,9,2024,3205
Países miembros de la UE distintos de España,Hombres,9,2023,2901
Países miembros de la UE distintos de España,Hombres,9,2022,2675
Países miembros de la UE distintos de España,Hombres,9,2021,2614
Países miembros de la UE distintos de España,Hombres,10,2024,3091
Países miembros de la UE distintos de España,Hombres,10,2023,2931
Países miembros de la UE distintos de España,Hombres,10,2022,2680
Países miembros de la UE distintos de España,Hombres,10,2021,2684
Países miembros de la UE distintos de España,Hombres,11,2024,3103
Países miembros de la UE distintos de España,Hombres,11,2023,2894
Países miembros de la UE distintos de España,Hombres,11,2022,2732
Países miembros de la UE distintos de España,Hombres,11,2021,2935
Países miembros de la UE distintos de España,Hombres,12,2024,3058
Países miembros de la UE distintos de España,Hombres,12,2023,2932
Países miembros de la UE distintos de España,Hombres,12,2022,2961
